#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A35EA5
#Date Time: 2025-12-01 11:15:21.252
#Sample rate: 20000Hz
#Samples: 76438
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: -1.6 V Attenuation: 1 X Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -1 V

Time (s),Channel 1 (V)
-6.54625,0.81270149314759
-6.5462,0.81270149314759
-6.54615,0.81270149314759
-6.5461,0.81270149314759
-6.54605,0.81270149314759
-6.546,0.81270149314759
-6.54595,0.81270149314759
-6.5459,0.81270149314759
-6.54585,0.81270149314759
-6.5458,0.8090636616341533
-6.54575,0.81270149314759
-6.5457,0.81270149314759
-6.54565,0.81270149314759
-6.5456,0.81270149314759
-6.54555,0.81270149314759
-6.5455,0.81270149314759
-6.54545,0.81270149314759
-6.5454,0.81270149314759
-6.54535,0.81270149314759
-6.5453,0.81270149314759
-6.54525,0.81270149314759
-6.5452,0.81270149314759
-6.54515,0.81270149314759
-6.5451,0.81270149314759
-6.54505,0.81270149314759
-6.545,0.81270149314759
-6.54495,0.81270149314759
-6.5449,0.81270149314759
-6.54485,0.81270149314759
-6.5448,0.81270149314759
-6.54475,0.81270149314759
-6.5447,0.81270149314759
-6.54465,0.81270149314759
-6.5446,0.81270149314759
-6.54455,0.81270149314759
-6.5445,0.81270149314759
-6.54445,0.81270149314759
-6.5444,0.81270149314759
-6.54435,0.81270149314759
-6.5443,0.81270149314759
-6.54425,0.81270149314759
-6.5442,0.81270149314759
-6.54415,0.81270149314759
-6.5441,0.81270149314759
-6.54405,0.81270149314759
-6.544,0.81270149314759
-6.54395,0.81270149314759
-6.5439,0.81270149314759
-6.54385,0.81270149314759
-6.5438,0.81270149314759
-6.54375,0.81270149314759
-6.5437,0.81270149314759
-6.54365,0.81270149314759
-6.5436,0.81270149314759
-6.54355,0.81270149314759
-6.5435,0.81270149314759
-6.54345,0.81270149314759
-6.5434,0.81270149314759
-6.54335,0.81270149314759
-6.5433,0.81270149314759
-6.54325,0.81270149314759
-6.5432,0.81270149314759
-6.54315,0.8090636616341533
-6.5431,0.8090636616341533
-6.54305,0.81270149314759
-6.543,0.8090636616341533
-6.54295,0.81270149314759
-6.5429,0.81270149314759
-6.54285,0.81270149314759
-6.5428,0.81270149314759
-6.54275,0.8090636616341533
-6.5427,0.81270149314759
-6.54265,0.81270149314759
-6.5426,0.81270149314759
-6.54255,0.81270149314759
-6.5425,0.81270149314759
-6.54245,0.81270149314759
-6.5424,0.81270149314759
-6.54235,0.81270149314759
-6.5423,0.81270149314759
-6.54225,0.81270149314759
-6.5422,0.81270149314759
-6.54215,0.81270149314759
-6.5421,0.81270149314759
-6.54205,0.81270149314759
-6.542,0.81270149314759
-6.54195,0.81270149314759
-6.5419,0.81270149314759
-6.54185,0.81270149314759
-6.5418,0.81270149314759
-6.54175,0.81270149314759
-6.5417,0.8090636616342063
-6.54165,0.81270149314759
-6.5416,0.81270149314759
-6.54155,0.81270149314759
-6.5415,0.81270149314759
-6.54145,0.81270149314759
-6.5414,0.8090636616341533
-6.54135,0.812701493147537
-6.5413,0.81270149314759
-6.54125,0.81270149314759
-6.5412,0.81270149314759
-6.54115,0.81270149314759
-6.5411,0.81270149314759
-6.54105,0.81270149314759
-6.541,0.81270149314759
-6.54095,0.812701493147537
-6.5409,0.8090636616341533
-6.54085,0.81270149314759
-6.5408,0.8090636616341533
-6.54075,0.8090636616341533
-6.5407,0.81270149314759
-6.54065,0.81270149314759
-6.5406,0.81270149314759
-6.54055,0.81270149314759
-6.5405,0.81270149314759
-6.54045,0.81270149314759
-6.5404,0.81270149314759
-6.54035,0.81270149314759
-6.5403,0.81270149314759
-6.54025,0.81270149314759
-6.5402,0.81270149314759
-6.54015,0.81270149314759
-6.5401,0.81270149314759
-6.54005,0.81270149314759
-6.54,0.81270149314759
-6.53995,0.81270149314759
-6.5399,0.81270149314759
-6.53985,0.81270149314759
-6.5398,0.81270149314759
-6.53975,0.81270149314759
-6.5397,0.81270149314759
-6.53965,0.81270149314759
-6.5396,0.81270149314759
-6.53955,0.81270149314759
-6.5395,0.81270149314759
-6.53945,0.81270149314759
-6.5394,0.8090636616341533
-6.53935,0.81270149314759
-6.5393,0.81270149314759
-6.53925,0.81270149314759
-6.5392,0.81270149314759
-6.53915,0.81270149314759
-6.5391,0.81270149314759
-6.53905,0.81270149314759
-6.539,0.81270149314759
-6.53895,0.81270149314759
-6.5389,0.81270149314759
-6.53885,0.81270149314759
-6.5388,0.81270149314759
-6.53875,0.81270149314759
-6.5387,0.81270149314759
-6.53865,0.81270149314759
-6.5386,0.81270149314759
-6.53855,0.81270149314759
-6.5385,0.81270149314759
-6.53845,0.8090636616341533
-6.5384,0.81270149314759
-6.53835,0.81270149314759
-6.5383,0.81270149314759
-6.53825,0.81270149314759
-6.5382,0.81270149314759
-6.53815,0.81270149314759
-6.5381,0.81270149314759
-6.53805,0.81270149314759
-6.538,0.81270149314759
-6.53795,0.81270149314759
-6.5379,0.81270149314759
-6.53785,0.81270149314759
-6.5378,0.81270149314759
-6.53775,0.81270149314759
-6.5377,0.81270149314759
-6.53765,0.8090636616341533
-6.5376,0.81270149314759
-6.53755,0.81270149314759
-6.5375,0.81270149314759
-6.53745,0.81270149314759
-6.5374,0.81270149314759
-6.53735,0.81270149314759
-6.5373,0.81270149314759
-6.53725,0.81270149314759
-6.5372,0.81270149314759
-6.53715,0.81270149314759
-6.5371,0.81270149314759
-6.53705,0.81270149314759
-6.537,0.8090636616341533
-6.53695,0.81270149314759
-6.5369,0.81270149314759
-6.53685,0.81270149314759
-6.5368,0.81270149314759
-6.53675,0.81270149314759
-6.5367,0.81270149314759
-6.53665,0.81270149314759
-6.5366,0.81270149314759
-6.53655,0.81270149314759
-6.5365,0.81270149314759
-6.53645,0.81270149314759
-6.5364,0.81270149314759
-6.53635,0.81270149314759
-6.5363,0.81270149314759
-6.53625,0.81270149314759
-6.5362,0.81270149314759
-6.53615,0.81270149314759
-6.5361,0.81270149314759
-6.53605,0.81270149314759
-6.536,0.81270149314759
-6.53595,0.81270149314759
-6.5359,0.81270149314759
-6.53585,0.81270149314759
-6.5358,0.81270149314759
-6.53575,0.8090636616341533
-6.5357,0.8090636616341533
-6.53565,0.8090636616341533
-6.5356,0.81270149314759
-6.53555,0.81270149314759
-6.5355,0.81270149314759
-6.53545,0.81270149314759
-6.5354,0.81270149314759
-6.53535,0.81270149314759
-6.5353,0.81270149314759
-6.53525,0.81270149314759
-6.5352,0.81270149314759
-6.53515,0.81270149314759
-6.5351,0.81270149314759
-6.53505,0.81270149314759
-6.535,0.81270149314759
-6.53495,0.81270149314759
-6.5349,0.81270149314759
-6.53485,0.8090636616342063
-6.5348,0.81270149314759
-6.53475,0.81270149314759
-6.5347,0.81270149314759
-6.53465,0.81270149314759
-6.5346,0.81270149314759
-6.53455,0.81270149314759
-6.5345,0.81270149314759
-6.53445,0.81270149314759
-6.5344,0.81270149314759
-6.53435,0.81270149314759
-6.5343,0.81270149314759
-6.53425,0.81270149314759
-6.5342,0.81270149314759
-6.53415,0.81270149314759
-6.5341,0.81270149314759
-6.53405,0.81270149314759
-6.534,0.81270149314759
-6.53395,0.81270149314759
-6.5339,0.8090636616341533
-6.53385,0.81270149314759
-6.5338,0.81270149314759
-6.53375,0.81270149314759
-6.5337,0.81270149314759
-6.53365,0.81270149314759
-6.5336,0.81270149314759
-6.53355,0.81270149314759
-6.5335,0.81270149314759
-6.53345,0.81270149314759
-6.5334,0.81270149314759
-6.53335,0.8090636616342063
-6.5333,0.81270149314759
-6.53325,0.8090636616341533
-6.5332,0.81270149314759
-6.53315,0.81270149314759
-6.5331,0.8090636616341533
-6.53305,0.8090636616341533
-6.533,0.81270149314759
-6.53295,0.81270149314759
-6.5329,0.81270149314759
-6.53285,0.8090636616341533
-6.5328,0.81270149314759
-6.53275,0.8090636616341533
-6.5327,0.81270149314759
-6.53265,0.81270149314759
-6.5326,0.81270149314759
-6.53255,0.812701493147537
-6.5325,0.8090636616341533
-6.53245,0.81270149314759
-6.5324,0.81270149314759
-6.53235,0.8090636616341533
-6.5323,0.81270149314759
-6.53225,0.81270149314759
-6.5322,0.81270149314759
-6.53215,0.81270149314759
-6.5321,0.81270149314759
-6.53205,0.8090636616341533
-6.532,0.81270149314759
-6.53195,0.81270149314759
-6.5319,0.8090636616341533
-6.53185,0.8090636616341533
-6.5318,0.81270149314759
-6.53175,0.81270149314759
-6.5317,0.81270149314759
-6.53165,0.81270149314759
-6.5316,0.81270149314759
-6.53155,0.81270149314759
-6.5315,0.81270149314759
-6.53145,0.81270149314759
-6.5314,0.81270149314759
-6.53135,0.8090636616341533
-6.5313,0.81270149314759
-6.53125,0.8090636616341533
-6.5312,0.8090636616341533
-6.53115,0.8090636616341533
-6.5311,0.81270149314759
-6.53105,0.81270149314759
-6.531,0.81270149314759
-6.53095,0.81270149314759
-6.5309,0.81270149314759
-6.53085,0.81270149314759
-6.5308,0.81270149314759
-6.53075,0.81270149314759
-6.5307,0.81270149314759
-6.53065,0.81270149314759
-6.5306,0.81270149314759
-6.53055,0.81270149314759
-6.5305,0.81270149314759
-6.53045,0.81270149314759
-6.5304,0.81270149314759
-6.53035,0.81270149314759
-6.5303,0.81270149314759
-6.53025,0.81270149314759
-6.5302,0.81270149314759
-6.53015,0.81270149314759
-6.5301,0.81270149314759
-6.53005,0.8090636616341533
-6.53,0.81270149314759
-6.52995,0.81270149314759
-6.5299,0.81270149314759
-6.52985,0.81270149314759
-6.5298,0.81270149314759
-6.52975,0.81270149314759
-6.5297,0.81270149314759
-6.52965,0.8090636616341533
-6.5296,0.8090636616341533
-6.52955,0.812701493147537
-6.5295,0.8090636616341533
-6.52945,0.81270149314759
-6.5294,0.81270149314759
-6.52935,0.81270149314759
-6.5293,0.81270149314759
-6.52925,0.81270149314759
-6.5292,0.81270149314759
-6.52915,0.81270149314759
-6.5291,0.81270149314759
-6.52905,0.81270149314759
-6.529,0.81270149314759
-6.52895,0.81270149314759
-6.5289,0.81270149314759
-6.52885,0.81270149314759
-6.5288,0.81270149314759
-6.52875,0.81270149314759
-6.5287,0.81270149314759
-6.52865,0.81270149314759
-6.5286,0.81270149314759
-6.52855,0.81270149314759
-6.5285,0.81270149314759
-6.52845,0.8090636616341533
-6.5284,0.812701493147537
-6.52835,0.81270149314759
-6.5283,0.8090636616341533
-6.52825,0.81270149314759
-6.5282,0.81270149314759
-6.52815,0.81270149314759
-6.5281,0.81270149314759
-6.52805,0.81270149314759
-6.528,0.81270149314759
-6.52795,0.81270149314759
-6.5279,0.81270149314759
-6.52785,0.81270149314759
-6.5278,0.81270149314759
-6.52775,0.81270149314759
-6.5277,0.81270149314759
-6.52765,0.8090636616342063
-6.5276,0.812701493147537
-6.52755,0.8090636616341533
-6.5275,0.81270149314759
-6.52745,0.8090636616341533
-6.5274,0.81270149314759
-6.52735,0.81270149314759
-6.5273,0.81270149314759
-6.52725,0.8090636616342063
-6.5272,0.8090636616341533
-6.52715,0.8090636616341533
-6.5271,0.81270149314759
-6.52705,0.81270149314759
-6.527,0.81270149314759
-6.52695,0.81270149314759
-6.5269,0.81270149314759
-6.52685,0.81270149314759
-6.5268,0.81270149314759
-6.52675,0.81270149314759
-6.5267,0.81270149314759
-6.52665,0.81270149314759
-6.5266,0.81270149314759
-6.52655,0.81270149314759
-6.5265,0.81270149314759
-6.52645,0.81270149314759
-6.5264,0.81270149314759
-6.52635,0.8090636616341533
-6.5263,0.81270149314759
-6.52625,0.81270149314759
-6.5262,0.8090636616341533
-6.52615,0.8090636616341533
-6.5261,0.8090636616341533
-6.52605,0.8090636616341533
-6.526,0.81270149314759
-6.52595,0.81270149314759
-6.5259,0.81270149314759
-6.52585,0.81270149314759
-6.5258,0.81270149314759
-6.52575,0.81270149314759
-6.5257,0.812701493147537
-6.52565,0.8090636616341533
-6.5256,0.81270149314759
-6.52555,0.81270149314759
-6.5255,0.8090636616341533
-6.52545,0.81270149314759
-6.5254,0.8090636616341533
-6.52535,0.8090636616341533
-6.5253,0.81270149314759
-6.52525,0.81270149314759
-6.5252,0.81270149314759
-6.52515,0.8090636616341533
-6.5251,0.81270149314759
-6.52505,0.81270149314759
-6.525,0.81270149314759
-6.52495,0.812701493147537
-6.5249,0.8090636616341533
-6.52485,0.8090636616341533
-6.5248,0.81270149314759
-6.52475,0.81270149314759
-6.5247,0.8090636616341533
-6.52465,0.81270149314759
-6.5246,0.81270149314759
-6.52455,0.812701493147537
-6.5245,0.8090636616341533
-6.52445,0.81270149314759
-6.5244,0.81270149314759
-6.52435,0.8090636616341533
-6.5243,0.81270149314759
-6.52425,0.81270149314759
-6.5242,0.81270149314759
-6.52415,0.81270149314759
-6.5241,0.81270149314759
-6.52405,0.81270149314759
-6.524,0.81270149314759
-6.52395,0.81270149314759
-6.5239,0.81270149314759
-6.52385,0.81270149314759
-6.5238,0.81270149314759
-6.52375,0.81270149314759
-6.5237,0.81270149314759
-6.52365,0.8090636616341533
-6.5236,0.8090636616341533
-6.52355,0.8090636616341533
-6.5235,0.8090636616341533
-6.52345,0.8090636616341533
-6.5234,0.81270149314759
-6.52335,0.81270149314759
-6.5233,0.81270149314759
-6.52325,0.81270149314759
-6.5232,0.8090636616341533
-6.52315,0.81270149314759
-6.5231,0.81270149314759
-6.52305,0.81270149314759
-6.523,0.81270149314759
-6.52295,0.8090636616341533
-6.5229,0.81270149314759
-6.52285,0.81270149314759
-6.5228,0.8090636616341533
-6.52275,0.8090636616341533
-6.5227,0.812701493147537
-6.52265,0.81270149314759
-6.5226,0.81270149314759
-6.52255,0.81270149314759
-6.5225,0.81270149314759
-6.52245,0.81270149314759
-6.5224,0.81270149314759
-6.52235,0.81270149314759
-6.5223,0.8090636616342063
-6.52225,0.81270149314759
-6.5222,0.81270149314759
-6.52215,0.81270149314759
-6.5221,0.81270149314759
-6.52205,0.81270149314759
-6.522,0.81270149314759
-6.52195,0.81270149314759
-6.5219,0.81270149314759
-6.52185,0.81270149314759
-6.5218,0.81270149314759
-6.52175,0.8090636616341533
-6.5217,0.81270149314759
-6.52165,0.81270149314759
-6.5216,0.81270149314759
-6.52155,0.81270149314759
-6.5215,0.81270149314759
-6.52145,0.81270149314759
-6.5214,0.81270149314759
-6.52135,0.81270149314759
-6.5213,0.81270149314759
-6.52125,0.81270149314759
-6.5212,0.81270149314759
-6.52115,0.81270149314759
-6.5211,0.81270149314759
-6.52105,0.81270149314759
-6.521,0.81270149314759
-6.52095,0.81270149314759
-6.5209,0.81270149314759
-6.52085,0.81270149314759
-6.5208,0.81270149314759
-6.52075,0.81270149314759
-6.5207,0.81270149314759
-6.52065,0.81270149314759
-6.5206,0.81270149314759
-6.52055,0.81270149314759
-6.5205,0.81270149314759
-6.52045,0.81270149314759
-6.5204,0.81270149314759
-6.52035,0.81270149314759
-6.5203,0.81270149314759
-6.52025,0.81270149314759
-6.5202,0.81270149314759
-6.52015,0.81270149314759
-6.5201,0.81270149314759
-6.52005,0.81270149314759
-6.52,0.81270149314759
-6.51995,0.81270149314759
-6.5199,0.81270149314759
-6.51985,0.81270149314759
-6.5198,0.8090636616341533
-6.51975,0.8090636616341533
-6.5197,0.81270149314759
-6.51965,0.8090636616342063
-6.5196,0.81270149314759
-6.51955,0.81270149314759
-6.5195,0.81270149314759
-6.51945,0.81270149314759
-6.5194,0.81270149314759
-6.51935,0.81270149314759
-6.5193,0.81270149314759
-6.51925,0.81270149314759
-6.5192,0.81270149314759
-6.51915,0.81270149314759
-6.5191,0.81270149314759
-6.51905,0.81270149314759
-6.519,0.81270149314759
-6.51895,0.81270149314759
-6.5189,0.81270149314759
-6.51885,0.81270149314759
-6.5188,0.81270149314759
-6.51875,0.81270149314759
-6.5187,0.81270149314759
-6.51865,0.81270149314759
-6.5186,0.81270149314759
-6.51855,0.81270149314759
-6.5185,0.81270149314759
-6.51845,0.81270149314759
-6.5184,0.81270149314759
-6.51835,0.81270149314759
-6.5183,0.81270149314759
-6.51825,0.81270149314759
-6.5182,0.81270149314759
-6.51815,0.81270149314759
-6.5181,0.81270149314759
-6.51805,0.81270149314759
-6.518,0.81270149314759
-6.51795,0.81270149314759
-6.5179,0.81270149314759
-6.51785,0.81270149314759
-6.5178,0.81270149314759
-6.51775,0.81270149314759
-6.5177,0.81270149314759
-6.51765,0.81270149314759
-6.5176,0.81270149314759
-6.51755,0.81270149314759
-6.5175,0.81270149314759
-6.51745,0.81270149314759
-6.5174,0.81270149314759
-6.51735,0.81270149314759
-6.5173,0.81270149314759
-6.51725,0.81270149314759
-6.5172,0.81270149314759
-6.51715,0.81270149314759
-6.5171,0.81270149314759
-6.51705,0.81270149314759
-6.517,0.81270149314759
-6.51695,0.81270149314759
-6.5169,0.81270149314759
-6.51685,0.81270149314759
-6.5168,0.8090636616341533
-6.51675,0.81270149314759
-6.5167,0.8090636616341533
-6.51665,0.81270149314759
-6.5166,0.81270149314759
-6.51655,0.81270149314759
-6.5165,0.81270149314759
-6.51645,0.81270149314759
-6.5164,0.81270149314759
-6.51635,0.81270149314759
-6.5163,0.81270149314759
-6.51625,0.81270149314759
-6.5162,0.81270149314759
-6.51615,0.81270149314759
-6.5161,0.81270149314759
-6.51605,0.81270149314759
-6.516,0.81270149314759
-6.51595,0.81270149314759
-6.5159,0.81270149314759
-6.51585,0.8090636616341533
-6.5158,0.812701493147537
-6.51575,0.8090636616341533
-6.5157,0.8090636616341533
-6.51565,0.81270149314759
-6.5156,0.81270149314759
-6.51555,0.81270149314759
-6.5155,0.81270149314759
-6.51545,0.81270149314759
-6.5154,0.81270149314759
-6.51535,0.81270149314759
-6.5153,0.81270149314759
-6.51525,0.81270149314759
-6.5152,0.81270149314759
-6.51515,0.81270149314759
-6.5151,0.81270149314759
-6.51505,0.81270149314759
-6.515,0.81270149314759
-6.51495,0.81270149314759
-6.5149,0.81270149314759
-6.51485,0.81270149314759
-6.5148,0.81270149314759
-6.51475,0.81270149314759
-6.5147,0.81270149314759
-6.51465,0.81270149314759
-6.5146,0.81270149314759
-6.51455,0.8090636616341533
-6.5145,0.8090636616341533
-6.51445,0.81270149314759
-6.5144,0.8090636616341533
-6.51435,0.81270149314759
-6.5143,0.81270149314759
-6.51425,0.81270149314759
-6.5142,0.81270149314759
-6.51415,0.81270149314759
-6.5141,0.8090636616341533
-6.51405,0.81270149314759
-6.514,0.81270149314759
-6.51395,0.81270149314759
-6.5139,0.8090636616341533
-6.51385,0.8090636616341533
-6.5138,0.81270149314759
-6.51375,0.81270149314759
-6.5137,0.81270149314759
-6.51365,0.8090636616341533
-6.5136,0.81270149314759
-6.51355,0.81270149314759
-6.5135,0.81270149314759
-6.51345,0.81270149314759
-6.5134,0.81270149314759
-6.51335,0.81270149314759
-6.5133,0.81270149314759
-6.51325,0.81270149314759
-6.5132,0.81270149314759
-6.51315,0.81270149314759
-6.5131,0.8090636616341533
-6.51305,0.81270149314759
-6.513,0.81270149314759
-6.51295,0.81270149314759
-6.5129,0.81270149314759
-6.51285,0.8090636616341533
-6.5128,0.812701493147537
-6.51275,0.8090636616342063
-6.5127,0.81270149314759
-6.51265,0.81270149314759
-6.5126,0.81270149314759
-6.51255,0.81270149314759
-6.5125,0.81270149314759
-6.51245,0.81270149314759
-6.5124,0.81270149314759
-6.51235,0.81270149314759
-6.5123,0.81270149314759
-6.51225,0.81270149314759
-6.5122,0.81270149314759
-6.51215,0.8090636616341533
-6.5121,0.8090636616341533
-6.51205,0.81270149314759
-6.512,0.81270149314759
-6.51195,0.81270149314759
-6.5119,0.81270149314759
-6.51185,0.81270149314759
-6.5118,0.8090636616341533
-6.51175,0.81270149314759
-6.5117,0.81270149314759
-6.51165,0.81270149314759
-6.5116,0.81270149314759
-6.51155,0.81270149314759
-6.5115,0.81270149314759
-6.51145,0.81270149314759
-6.5114,0.81270149314759
-6.51135,0.81270149314759
-6.5113,0.8090636616341533
-6.51125,0.8090636616341533
-6.5112,0.8090636616341533
-6.51115,0.81270149314759
-6.5111,0.81270149314759
-6.51105,0.81270149314759
-6.511,0.81270149314759
-6.51095,0.81270149314759
-6.5109,0.81270149314759
-6.51085,0.81270149314759
-6.5108,0.81270149314759
-6.51075,0.8090636616341533
-6.5107,0.81270149314759
-6.51065,0.81270149314759
-6.5106,0.81270149314759
-6.51055,0.81270149314759
-6.5105,0.81270149314759
-6.51045,0.81270149314759
-6.5104,0.81270149314759
-6.51035,0.8090636616341533
-6.5103,0.81270149314759
-6.51025,0.81270149314759
-6.5102,0.81270149314759
-6.51015,0.81270149314759
-6.5101,0.81270149314759
-6.51005,0.81270149314759
-6.51,0.81270149314759
-6.50995,0.81270149314759
-6.5099,0.8090636616341533
-6.50985,0.8090636616341533
-6.5098,0.8090636616341533
-6.50975,0.812701493147537
-6.5097,0.81270149314759
-6.50965,0.81270149314759
-6.5096,0.81270149314759
-6.50955,0.81270149314759
-6.5095,0.81270149314759
-6.50945,0.81270149314759
-6.5094,0.81270149314759
-6.50935,0.81270149314759
-6.5093,0.8090636616341533
-6.50925,0.81270149314759
-6.5092,0.8090636616341533
-6.50915,0.81270149314759
-6.5091,0.81270149314759
-6.50905,0.81270149314759
-6.509,0.81270149314759
-6.50895,0.81270149314759
-6.5089,0.81270149314759
-6.50885,0.81270149314759
-6.5088,0.81270149314759
-6.50875,0.81270149314759
-6.5087,0.81270149314759
-6.50865,0.81270149314759
-6.5086,0.81270149314759
-6.50855,0.8090636616341533
-6.5085,0.8090636616341533
-6.50845,0.81270149314759
-6.5084,0.81270149314759
-6.50835,0.81270149314759
-6.5083,0.81270149314759
-6.50825,0.81270149314759
-6.5082,0.81270149314759
-6.50815,0.81270149314759
-6.5081,0.81270149314759
-6.50805,0.81270149314759
-6.508,0.81270149314759
-6.50795,0.81270149314759
-6.5079,0.81270149314759
-6.50785,0.81270149314759
-6.5078,0.81270149314759
-6.50775,0.81270149314759
-6.5077,0.81270149314759
-6.50765,0.81270149314759
-6.5076,0.81270149314759
-6.50755,0.81270149314759
-6.5075,0.81270149314759
-6.50745,0.8090636616342063
-6.5074,0.8090636616342063
-6.50735,0.81270149314759
-6.5073,0.81270149314759
-6.50725,0.8090636616341533
-6.5072,0.81270149314759
-6.50715,0.81270149314759
-6.5071,0.81270149314759
-6.50705,0.81270149314759
-6.507,0.81270149314759
-6.50695,0.8090636616341533
-6.5069,0.81270149314759
-6.50685,0.81270149314759
-6.5068,0.81270149314759
-6.50675,0.81270149314759
-6.5067,0.81270149314759
-6.50665,0.81270149314759
-6.5066,0.81270149314759
-6.50655,0.81270149314759
-6.5065,0.8090636616341533
-6.50645,0.8090636616341533
-6.5064,0.81270149314759
-6.50635,0.81270149314759
-6.5063,0.81270149314759
-6.50625,0.81270149314759
-6.5062,0.81270149314759
-6.50615,0.81270149314759
-6.5061,0.81270149314759
-6.50605,0.81270149314759
-6.506,0.81270149314759
-6.50595,0.81270149314759
-6.5059,0.81270149314759
-6.50585,0.81270149314759
